date,county,rooms,rooms_occupied,trailers_requested,trailers_delivered,donated_trailers_delivered
4/25/2020,Nevada County ,50,16,0,0,0
4/25/2020,Orange County,275,86,78,78,0
4/25/2020,Placer County,73,26,12,0,0
4/25/2020,Plumas County,0,0,0,0,0
4/25/2020,Riverside County,422,303,15,15,0
4/25/2020,Sacramento County,276,121,63,63,0
4/25/2020,San Benito County,67,40,3,3,0
4/25/2020,San Bernardino��Co,50,37,20,0,20
4/25/2020,San Diego County,2029,409,44,44,0
4/25/2020,San Francisco,1434,873,91,91,0
4/25/2020,San Joaquin County,0,0,8,8,0
4/25/2020,San Luis Obispo County,155,1,14,14,0
4/25/2020,San Mateo County,140,100,0,0,0
4/25/2020,Santa Barbara County,98,37,0,0,0
4/25/2020,Santa Clara County,660,243,105,105,0
4/25/2020,Santa Cruz County,27,20,35,0,0
4/25/2020,Shasta County,20,0,0,0,0
4/25/2020,Sierra County,0,0,0,0,0
4/25/2020,Siskiyou County,0,0,6,6,0
4/25/2020,Solano County,0,0,0,0,0
4/25/2020,Sonoma County,45,45,0,0,0
4/25/2020,Stanislaus County,123,52,0,0,0
4/25/2020,Sutter County,16,16,5,5,0
4/25/2020,Tehama County,0,0,5,5,0
4/25/2020,Trinity County,10,0,0,0,0
4/25/2020,Tulare County,56,0,0,0,0
4/25/2020,Tuolumne County,0,0,0,0,0
4/25/2020,Ventura County,388,266,0,0,0
4/25/2020,Yolo County,246,212,0,0,0
4/25/2020,Yuba County,39,18,5,5,0
4/25/2020,Wilton Rancheria,0,0,10,0,0
4/26/2020,Alameda County,385,354,91,91,0
4/26/2020,Alpine County,0,0,0,0,0
4/26/2020,Amador County,0,0,0,0,0
4/26/2020,Butte County,98,98,0,0,0
4/26/2020,Calaveras County,73,25,0,0,0
4/26/2020,Colusa County,0,0,0,0,0
4/26/2020,Contra Costa County,340,129,0,0,0
4/26/2020,Del Norte County,10,0,0,0,0
4/26/2020,El Dorado County,26,0,0,0,0
4/26/2020,Fresno County,305,250,28,28,0
4/26/2020,Glenn County,7,7,0,0,0
4/26/2020,Humboldt County,44,11,15,0,0
4/26/2020,Imperial County,36,0,37,10,0
4/26/2020,Inyo County,10,1,0,0,0
4/26/2020,Kern County,2,2,15,15,0
4/26/2020,Kings County,0,0,0,0,0
4/26/2020,Lake County,15,5,0,0,0
4/26/2020,Lassen County,1,1,0,0,0
4/26/2020,Los Angeles County,3292,1099,658,649,0
4/26/2020,Madera County ,20,20,0,0,0
4/26/2020,Marin County ,132,96,44,0,0
4/26/2020,Mariposa County,44,13,0,0,0
4/26/2020,Mendocino County,150,111,0,0,0
4/26/2020,Merced County,85,34,0,0,0
4/26/2020,Modoc County,10,1,0,0,0
4/26/2020,Mono County,48,0,0,0,0
4/26/2020,Monterey County,142,1,108,15,8
4/26/2020,Napa County ,104,52,18,0,0
4/26/2020,Nevada County ,50,16,0,0,0
4/26/2020,Orange County,275,86,78,78,0
4/26/2020,Placer County,73,26,12,0,0
4/26/2020,Plumas County,0,0,0,0,0
4/26/2020,Riverside County,422,303,15,15,0
4/26/2020,Sacramento County,276,121,63,63,0
4/26/2020,San Benito County,67,46,3,3,0
4/26/2020,San Bernardino��Co,50,37,20,0,20
4/26/2020,San Diego County,2029,409,44,44,0
4/26/2020,San Francisco,1431,874,91,91,0
4/26/2020,San Joaquin County,0,0,8,8,0
4/26/2020,San Luis Obispo County,155,1,14,14,0
4/26/2020,San Mateo County,140,100,0,0,0
4/26/2020,Santa Barbara County,96,44,0,0,0
4/26/2020,Santa Clara County,660,243,105,105,0
4/26/2020,Santa Cruz County,27,21,35,0,0
4/26/2020,Shasta County,20,0,0,0,0
4/26/2020,Sierra County,0,0,0,0,0
4/26/2020,Siskiyou County,0,0,6,6,0
4/26/2020,Solano County,0,0,0,0,0
4/26/2020,Sonoma County,45,45,0,0,0
4/26/2020,Stanislaus County,123,52,0,0,0
4/26/2020,Sutter County,16,16,5,5,0
4/26/2020,Tehama County,0,0,5,5,0
4/26/2020,Trinity County,10,0,0,0,0
4/26/2020,Tulare County,56,0,0,0,0
4/26/2020,Tuolumne County,0,0,0,0,0
4/26/2020,Ventura County,388,271,0,0,0
4/26/2020,Yolo County,246,212,0,0,0
4/26/2020,Yuba County,39,18,5,5,0
4/27/2020,Alameda County,385,354,91,91,0
4/27/2020,Alpine County,0,0,0,0,0
4/27/2020,Amador County,0,0,0,0,0
4/27/2020,Butte County,97,97,0,0,0
4/27/2020,Calaveras County,73,25,0,0,0
4/27/2020,Colusa County,0,0,0,0,0
4/27/2020,Contra Costa County,340,129,0,0,0
4/27/2020,Del Norte County,10,0,0,0,0
4/27/2020,El Dorado County,26,0,0,0,0
4/27/2020,Fresno County,305,250,28,28,0
4/27/2020,Glenn County,7,7,0,0,0
4/27/2020,Humboldt County,44,11,15,0,0
4/27/2020,Imperial County,36,0,37,10,0
4/27/2020,Inyo County,10,1,0,0,0
4/27/2020,Kern County,2,2,15,15,0
4/27/2020,Kings County,0,0,0,0,0
4/27/2020,Lake County,15,6,0,0,0
4/27/2020,Lassen County,1,1,0,0,0
4/27/2020,Los Angeles County,3292,1102,658,649,0
4/27/2020,Madera County ,20,20,0,0,0
4/27/2020,Marin County ,132,96,44,0,0
4/27/2020,Mariposa County,44,13,0,0,0
4/27/2020,Mendocino County,160,121,0,0,0
4/27/2020,Merced County,85,35,0,0,0
4/27/2020,Modoc County,10,1,0,0,0
4/27/2020,Mono County,48,0,0,0,0
4/27/2020,Monterey County,142,1,108,15,8
4/27/2020,Napa County ,104,52,18,12,0
4/27/2020,Nevada County ,50,16,0,0,0
4/27/2020,Orange County,275,94,78,78,0
4/27/2020,Placer County,73,26,12,0,0
4/27/2020,Plumas County,0,0,0,0,0
4/27/2020,Riverside County,422,303,15,15,0
4/27/2020,Sacramento County,276,121,63,63,0
4/27/2020,San Benito County,67,49,3,3,0
4/27/2020,San Bernardino��Co,50,37,20,0,20
4/27/2020,San Diego County,2029,409,44,44,0
4/27/2020,San Francisco,1805,880,91,91,0
4/27/2020,San Joaquin County,0,0,8,8,0
4/27/2020,San Luis Obispo County,155,1,14,14,0
4/27/2020,San Mateo County,140,107,0,0,0
4/27/2020,Santa Barbara County,101,49,0,0,0
4/27/2020,Santa Clara County,660,249,105,105,0
4/27/2020,Santa Cruz County,27,21,35,0,0
4/27/2020,Shasta County,20,0,0,0,0
4/27/2020,Sierra County,0,0,0,0,0
4/27/2020,Siskiyou County,0,0,6,6,0
4/27/2020,Solano County,48,0,0,0,0
4/27/2020,Sonoma County,45,45,0,0,0
4/27/2020,Stanislaus County,121,50,0,0,0
4/27/2020,Sutter County,16,16,5,5,0
4/27/2020,Tehama County,0,0,5,5,0
4/27/2020,Trinity County,10,0,0,0,0
4/27/2020,Tulare County,56,0,0,0,0
4/27/2020,Tuolumne County,50,0,0,0,0
4/27/2020,Ventura County,388,279,0,0,0
4/27/2020,Yolo County,246,214,0,0,0
4/27/2020,Yuba County,31,17,5,5,0
4/27/2020,Wilton Rancheria Tribe,0,0,10,0,0
4/28/2020,Alameda County,385,354,91,91,0
4/28/2020,Alpine County,0,0,0,0,0
4/28/2020,Amador County,0,0,0,0,0
4/28/2020,Butte County,99,99,0,0,0
4/28/2020,Calaveras County,73,25,0,0,0
4/28/2020,Colusa County,0,0,0,0,0
4/28/2020,Contra Costa County,444,219,0,0,0
4/28/2020,Del Norte County,10,0,0,0,0
4/28/2020,El Dorado County,26,0,0,0,0
4/28/2020,Fresno County,305,250,28,28,0
4/28/2020,Glenn County,7,7,0,0,0
4/28/2020,Humboldt County,64,34,15,0,0
4/28/2020,Imperial County,10,10,37,10,0
4/28/2020,Inyo County,10,1,0,0,0
4/28/2020,Kern County,2,2,15,15,0
4/28/2020,Kings County,0,0,0,0,0
4/28/2020,Lake County,15,9,0,0,0
4/28/2020,Lassen County,13,13,0,0,0
4/28/2020,Los Angeles County,3292,1334,658,649,0
4/28/2020,Madera County ,33,33,0,0,0
4/28/2020,Marin County ,132,96,44,0,0
4/28/2020,Mariposa County,44,14,0,0,0
4/28/2020,Mendocino County,163,124,0,0,0
4/28/2020,Merced County,100,38,0,0,0
4/28/2020,Modoc County,10,1,0,0,0
4/28/2020,Mono County,5,0,0,0,0
4/28/2020,Monterey County,142,2,108,15,8
4/28/2020,Napa County ,104,52,18,12,0
4/28/2020,Nevada County ,50,16,0,0,0
4/28/2020,Orange County,402,117,78,78,0
4/28/2020,Placer County,73,26,12,12,0
4/28/2020,Plumas County,0,0,0,0,0
4/28/2020,Riverside County,248,248,15,15,0
4/28/2020,Sacramento County,276,128,63,63,0
4/28/2020,San Benito County,67,62,3,3,0
4/28/2020,San Bernardino��Co,50,37,20,0,20
4/28/2020,San Diego County,2029,409,44,44,0
4/28/2020,San Francisco,1805,887,91,91,0
4/28/2020,San Joaquin County,0,0,8,8,0
4/28/2020,San Luis Obispo County,155,1,14,14,0
4/28/2020,San Mateo County,142,113,0,0,0
4/28/2020,Santa Barbara County,100,53,0,0,0
4/28/2020,Santa Clara County,660,213,105,105,0
4/28/2020,Santa Cruz County,27,22,35,0,0
4/28/2020,Shasta County,20,9,0,0,0
4/28/2020,Sierra County,0,0,0,0,0
4/28/2020,Siskiyou County,0,0,6,6,0
4/28/2020,Solano County,48,0,0,0,0
4/28/2020,Sonoma County,45,45,0,0,0
4/28/2020,Stanislaus County,121,48,0,0,0
4/28/2020,Sutter County,18,18,5,5,0
4/28/2020,Tehama County,0,0,5,5,0
4/28/2020,Trinity County,10,0,0,0,0
4/28/2020,Tulare County,56,0,0,0,0
4/28/2020,Tuolumne County,50,0,0,0,0
4/28/2020,Ventura County,388,271,0,0,0
4/28/2020,Yolo County,246,220,0,0,0
4/28/2020,Yuba County,29,17,5,5,0
4/28/2020,Wilton Rancheria Tribe,0,0,10,0,0
4/29/2020,Alameda County,385,340,91,91,0
4/29/2020,Alpine County,0,0,0,0,0
4/29/2020,Amador County,0,0,0,0,0
4/29/2020,Butte County,99,99,0,0,0
4/29/2020,Calaveras County,73,25,0,0,0
4/29/2020,Colusa County,0,0,0,0,0
4/29/2020,Contra Costa County,444,230,0,0,0
4/29/2020,Del Norte County,10,0,0,0,0
4/29/2020,El Dorado County,26,0,0,0,0
4/29/2020,Fresno County,305,250,28,28,0
4/29/2020,Glenn County,1,1,0,0,0
4/29/2020,Humboldt County,64,35,15,0,0
4/29/2020,Imperial County,10,10,37,10,0
4/29/2020,Inyo County,10,1,0,0,0
4/29/2020,Kern County,1,1,15,15,0
4/29/2020,Kings County,0,0,0,0,0
4/29/2020,Lake County,15,10,0,0,0
4/29/2020,Lassen County,13,13,0,0,0
4/29/2020,Los Angeles County,3292,1334,658,649,0
4/29/2020,Madera County ,33,33,0,0,0
4/29/2020,Marin County ,169,96,44,0,0
4/29/2020,Mariposa County,44,14,0,0,0
4/29/2020,Mendocino County,176,137,0,0,0
4/29/2020,Merced County,100,45,0,0,0
4/29/2020,Modoc County,10,1,0,0,0
4/29/2020,Mono County,5,0,0,0,0
4/29/2020,Monterey County,142,1,108,15,8
4/29/2020,Napa County ,104,52,18,12,0
4/29/2020,Nevada County ,50,16,0,0,0
4/29/2020,Orange County,402,117,78,78,0
4/29/2020,Placer County,73,16,12,12,0
4/29/2020,Plumas County,0,0,0,0,0
4/29/2020,Riverside County,252,252,15,15,0
4/29/2020,Sacramento County,276,128,63,63,0
4/29/2020,San Benito County,67,62,3,3,0
4/29/2020,San Bernardino��Co,50,37,20,0,20
4/29/2020,San Diego County,2029,409,44,44,0
4/29/2020,San Francisco,1805,890,91,91,0
4/29/2020,San Joaquin County,0,0,8,8,0
4/29/2020,San Luis Obispo County,155,1,14,14,0
4/29/2020,San Mateo County,142,118,0,0,0
4/29/2020,Santa Barbara County,100,59,0,0,0
4/29/2020,Santa Clara County,660,211,105,105,0
4/29/2020,Santa Cruz County,27,22,35,0,0
4/29/2020,Shasta County,20,11,0,0,0
4/29/2020,Sierra County,0,0,0,0,0
4/29/2020,Siskiyou County,0,0,6,6,0
4/29/2020,Solano County,48,0,0,0,0
4/29/2020,Sonoma County,45,45,0,0,0
4/29/2020,Stanislaus County,121,62,0,0,0
4/29/2020,Sutter County,18,18,5,5,0
4/29/2020,Tehama County,0,0,5,5,0
4/29/2020,Trinity County,10,0,0,0,0
4/29/2020,Tulare County,56,9,0,0,0
4/29/2020,Tuolumne County,50,0,0,0,0
4/29/2020,Ventura County,388,273,0,0,0
4/29/2020,Yolo County,246,224,0,0,0
4/29/2020,Yuba County,26,17,5,5,0
4/29/2020,Wilton Rancheria Tribe,0,0,10,0,0
4/29/2020,Bishop Paiute Tribal Council,0,0,5,0,0
4/30/2020,Alameda County,385,338,91,91,0
4/30/2020,Alpine County,0,0,0,0,0
4/30/2020,Amador County,0,0,0,0,0
4/30/2020,Butte County,99,99,0,0,0
4/30/2020,Calaveras County,73,25,0,0,0
4/30/2020,Colusa County,0,0,0,0,0
4/30/2020,Contra Costa County,444,231,0,0,0
4/30/2020,Del Norte County,10,2,0,0,0
4/30/2020,El Dorado County,26,0,0,0,0
4/30/2020,Fresno County,305,250,28,28,0
4/30/2020,Glenn County,1,1,0,0,0
4/30/2020,Humboldt County,64,35,15,0,0
4/30/2020,Imperial County,10,10,37,10,0
4/30/2020,Inyo County,10,1,0,0,0
4/30/2020,Kern County,1,1,15,15,0
4/30/2020,Kings County,0,0,0,0,0
4/30/2020,Lake County,15,9,0,0,0
4/30/2020,Lassen County,13,13,0,0,0
4/30/2020,Los Angeles County,3292,1334,658,649,0
4/30/2020,Madera County ,33,33,0,0,0
4/30/2020,Marin County ,169,93,44,0,0
4/30/2020,Mariposa County,44,14,0,0,0
4/30/2020,Mendocino County,176,137,0,0,0
4/30/2020,Merced County,100,55,0,0,0
4/30/2020,Modoc County,10,1,0,0,0
4/30/2020,Mono County,5,0,0,0,0
4/30/2020,Monterey County,142,1,108,15,8
4/30/2020,Napa County ,97,53,18,12,0
4/30/2020,Nevada County ,50,16,0,0,0
4/30/2020,Orange County,402,135,78,78,0
4/30/2020,Placer County,73,19,12,12,0
4/30/2020,Plumas County,0,0,0,0,0
4/30/2020,Riverside County,254,254,15,15,0
4/30/2020,Sacramento County,275,168,63,63,0
4/30/2020,San Benito County,67,48,3,3,0
4/30/2020,San Bernardino��Co,50,37,20,0,20
4/30/2020,San Diego County,2029,409,44,44,0
4/30/2020,San Francisco,1807,906,91,91,0
4/30/2020,San Joaquin County,0,0,8,8,0
4/30/2020,San Luis Obispo County,155,1,14,14,0
4/30/2020,San Mateo County,144,124,0,0,0
4/30/2020,Santa Barbara County,100,61,0,0,0
4/30/2020,Santa Clara County,660,211,105,105,0
4/30/2020,Santa Cruz County,63,37,35,0,0
4/30/2020,Shasta County,20,11,0,0,0
4/30/2020,Sierra County,0,0,0,0,0
4/30/2020,Siskiyou County,0,0,6,6,0
4/30/2020,Solano County,48,0,0,0,0
4/30/2020,Sonoma County,45,45,0,0,0
4/30/2020,Stanislaus County,121,62,0,0,0
4/30/2020,Sutter County,18,18,5,5,0
4/30/2020,Tehama County,0,0,5,5,0
4/30/2020,Trinity County,10,0,0,0,0
4/30/2020,Tulare County,56,9,0,0,0
4/30/2020,Tuolumne County,50,0,0,0,0
4/30/2020,Ventura County,388,278,0,0,0
4/30/2020,Yolo County,246,225,0,0,0
4/30/2020,Yuba County,26,17,5,5,0
4/30/2020,Wilton Rancheria Tribe,0,0,10,0,0
4/30/2020,Bishop Paiute Tribal Council,0,0,5,0,0
5/1/2020,Alameda County,385,343,91,91,0
5/1/2020,Alpine County,0,0,0,0,0
5/1/2020,Amador County,0,0,0,0,0
5/1/2020,Butte County,96,96,0,0,0
5/1/2020,Calaveras County,73,25,0,0,0
5/1/2020,Colusa County,0,0,0,0,0
5/1/2020,Contra Costa County,444,236,0,0,0
5/1/2020,Del Norte County,10,1,0,0,0
5/1/2020,El Dorado County,26,0,0,0,0
5/1/2020,Fresno County,305,250,28,28,0
5/1/2020,Glenn County,1,1,0,0,0
5/1/2020,Humboldt County,64,35,15,1,0
5/1/2020,Imperial County,10,10,37,10,0
5/1/2020,Inyo County,10,1,0,0,0
5/1/2020,Kern County,1,1,15,15,0
5/1/2020,Kings County,0,0,0,0,0
5/1/2020,Lake County,15,8,0,0,0
5/1/2020,Lassen County,13,13,0,0,0
5/1/2020,Los Angeles County,3292,1713,658,649,0
5/1/2020,Madera County ,20,20,0,0,0
5/1/2020,Marin County ,169,98,44,7,0
5/1/2020,Mariposa County,44,13,0,0,0
5/1/2020,Mendocino County,170,131,0,0,0
5/1/2020,Merced County,112,61,0,0,0
5/1/2020,Modoc County,10,5,0,0,0
5/1/2020,Mono County,5,0,0,0,0
5/1/2020,Monterey County,142,1,108,15,8
5/1/2020,Napa County ,97,53,18,12,0
5/1/2020,Nevada County ,50,14,0,0,0
5/1/2020,Orange County,402,137,78,78,0
5/1/2020,Placer County,73,19,12,12,0
5/1/2020,Plumas County,0,0,0,0,0
5/1/2020,Riverside County,258,258,15,15,0
5/1/2020,Sacramento County,275,168,63,63,0
5/1/2020,San Benito County,67,44,3,3,0
5/1/2020,San Bernardino��Co,50,37,20,0,20
5/1/2020,San Diego County,2029,409,44,44,0
5/1/2020,San Francisco,1795,895,91,91,0
5/1/2020,San Joaquin County,0,0,8,8,0
5/1/2020,San Luis Obispo County,155,1,14,14,0
5/1/2020,San Mateo County,146,133,0,0,0
5/1/2020,Santa Barbara County,101,62,0,0,0
5/1/2020,Santa Clara County,660,240,105,105,0
5/1/2020,Santa Cruz County,63,37,35,0,0
5/1/2020,Shasta County,20,11,0,0,0
5/1/2020,Sierra County,0,0,0,0,0
5/1/2020,Siskiyou County,0,0,6,6,0
5/1/2020,Solano County,238,2,0,0,0
5/1/2020,Sonoma County,71,71,0,0,0
5/1/2020,Stanislaus County,121,82,0,0,0
5/1/2020,Sutter County,18,18,5,5,0
5/1/2020,Tehama County,0,0,5,5,0
5/1/2020,Trinity County,10,0,0,0,0
5/1/2020,Tulare County,56,9,0,0,0
5/1/2020,Tuolumne County,50,1,0,0,0
5/1/2020,Ventura County,388,288,0,0,0
5/1/2020,Yolo County,246,226,0,0,0
5/1/2020,Yuba County,31,18,5,5,0
5/1/2020,Wilton Rancheria Tribe,0,0,10,3,0
5/1/2020,Bishop Paiute Tribal Council,0,0,5,1,0
5/2/2020,Alameda County,385,343,91,91,0
5/2/2020,Alpine County,0,0,0,0,0
5/2/2020,Amador County,0,0,0,0,0
5/2/2020,Butte County,96,96,0,0,0
5/2/2020,Calaveras County,73,25,0,0,0
5/2/2020,Colusa County,0,0,0,0,0
5/2/2020,Contra Costa County,444,233,0,0,0
5/2/2020,Del Norte County,10,2,0,0,0
5/2/2020,El Dorado County,26,0,0,0,0
5/2/2020,Fresno County,305,250,28,28,0
5/2/2020,Glenn County,1,1,0,0,0
5/2/2020,Humboldt County,64,35,15,7,0
5/2/2020,Imperial County,10,10,37,10,0
5/2/2020,Inyo County,10,1,0,0,0
5/2/2020,Kern County,1,1,15,15,0
5/2/2020,Kings County,0,0,0,0,0
5/2/2020,Lake County,15,8,0,0,0
5/2/2020,Lassen County,13,13,0,0,0
5/2/2020,Los Angeles County,3419,1750,651,651,0
5/2/2020,Madera County ,21,21,0,0,0
5/2/2020,Marin County ,169,98,44,7,0
5/2/2020,Mariposa County,44,13,0,0,0
5/2/2020,Mendocino County,170,131,0,0,0
5/2/2020,Merced County,112,61,0,0,0
5/2/2020,Modoc County,10,5,0,0,0
5/2/2020,Mono County,5,0,0,0,0
5/2/2020,Monterey County,142,1,108,15,8
5/2/2020,Napa County ,97,53,18,12,0
5/2/2020,Nevada County ,50,14,0,0,0
5/2/2020,Orange County,402,137,78,78,0
5/2/2020,Placer County,73,26,12,12,0
5/2/2020,Plumas County,0,0,0,0,0
5/2/2020,Riverside County,258,258,15,15,0
5/2/2020,Sacramento County,275,168,63,63,0
5/2/2020,San Benito County,67,45,3,3,0
5/2/2020,San Bernardino��Co,50,37,20,0,20
5/2/2020,San Diego County,2029,409,44,44,0
5/2/2020,San Francisco,1795,904,91,91,0
5/2/2020,San Joaquin County,0,0,8,8,0
5/2/2020,San Luis Obispo County,155,0,14,14,0
5/2/2020,San Mateo County,146,133,0,0,0
5/2/2020,Santa Barbara County,111,75,0,0,0
5/2/2020,Santa Clara County,660,267,105,105,0
5/2/2020,Santa Cruz County,63,43,35,0,0
5/2/2020,Shasta County,20,13,0,0,0
5/2/2020,Sierra County,0,0,0,0,0
5/2/2020,Siskiyou County,0,0,6,6,0
5/2/2020,Solano County,238,2,0,0,0
5/2/2020,Sonoma County,71,71,0,0,0
5/2/2020,Stanislaus County,121,82,0,0,0
5/2/2020,Sutter County,19,19,5,5,0
5/2/2020,Tehama County,0,0,5,5,0
5/2/2020,Trinity County,10,0,0,0,0
5/2/2020,Tulare County,56,8,0,0,0
5/2/2020,Tuolumne County,50,1,0,0,0
5/2/2020,Ventura County,388,303,0,0,0
5/2/2020,Yolo County,246,226,0,0,0
5/2/2020,Yuba County,31,18,5,5,0
5/2/2020,Wilton Rancheria Tribe,0,0,10,10,0
5/2/2020,Bishop Paiute Tribal Council,0,0,5,5,0
5/3/2020,Alameda County,385,343,91,91,0
5/3/2020,Alpine County,0,0,0,0,0
5/3/2020,Amador County,0,0,0,0,0
5/3/2020,Butte County,96,96,0,0,0
5/3/2020,Calaveras County,73,25,0,0,0
5/3/2020,Colusa County,0,0,0,0,0
5/3/2020,Contra Costa County,444,230,0,0,0
5/3/2020,Del Norte County,10,3,0,0,0
5/3/2020,El Dorado County,26,0,0,0,0
5/3/2020,Fresno County,305,250,28,28,0
5/3/2020,Glenn County,1,1,0,0,0
5/3/2020,Humboldt County,64,35,15,7,0
5/3/2020,Imperial County,10,10,37,10,0
5/3/2020,Inyo County,10,1,0,0,0
5/3/2020,Kern County,1,1,15,15,0
5/3/2020,Kings County,0,0,0,0,0
5/3/2020,Lake County,15,8,0,0,0
5/3/2020,Lassen County,13,13,0,0,0
5/3/2020,Los Angeles County,3631,1945,658,651,0
5/3/2020,Madera County ,21,21,0,0,0
5/3/2020,Marin County ,169,98,44,7,0
5/3/2020,Mariposa County,44,13,0,0,0
5/3/2020,Mendocino County,170,131,0,0,0
5/3/2020,Merced County,112,61,0,0,0
5/3/2020,Modoc County,10,5,0,0,0
5/3/2020,Mono County,5,0,0,0,0
5/3/2020,Monterey County,142,6,108,15,8
5/3/2020,Napa County ,97,53,18,12,0
5/3/2020,Nevada County ,50,14,0,0,0
5/3/2020,Orange County,402,137,78,78,0
5/3/2020,Placer County,73,26,12,12,0
5/3/2020,Plumas County,0,0,0,0,0
5/3/2020,Riverside County,258,258,15,15,0
5/3/2020,Sacramento County,275,168,63,63,0
5/3/2020,San Benito County,67,44,3,3,0
5/3/2020,San Bernardino��Co,50,37,20,0,20
5/3/2020,San Diego County,2029,409,44,44,0
5/3/2020,San Francisco,1795,906,91,91,0
5/3/2020,San Joaquin County,0,0,8,8,0
5/3/2020,San Luis Obispo County,155,0,14,14,0
5/3/2020,San Mateo County,146,133,0,0,0
5/3/2020,Santa Barbara County,111,75,0,0,0
5/3/2020,Santa Clara County,660,267,105,105,0
5/3/2020,Santa Cruz County,63,47,35,0,0
5/3/2020,Shasta County,20,13,0,0,0
5/3/2020,Sierra County,0,0,0,0,0
5/3/2020,Siskiyou County,0,0,6,6,0
5/3/2020,Solano County,238,2,0,0,0
5/3/2020,Sonoma County,71,71,0,0,0
5/3/2020,Stanislaus County,121,82,0,0,0
5/3/2020,Sutter County,19,19,5,5,0
5/3/2020,Tehama County,0,0,5,5,0
5/3/2020,Trinity County,10,0,0,0,0
5/3/2020,Tulare County,56,8,0,0,0
5/3/2020,Tuolumne County,50,1,0,0,0
5/3/2020,Ventura County,388,303,0,0,0
5/3/2020,Yolo County,246,226,0,0,0
5/3/2020,Yuba County,31,18,5,5,0
5/3/2020,Wilton Rancheria Tribe,0,0,10,10,0
5/3/2020,Bishop Paiute Tribal Council,0,0,5,5,0
5/4/2020,Alameda County,385,343,91,91,0
5/4/2020,Alpine County,0,0,0,0,0
5/4/2020,Amador County,0,0,0,0,0
5/4/2020,Butte County,97,97,0,0,0
5/4/2020,Calaveras County,73,25,0,0,0
5/4/2020,Colusa County,0,0,0,0,0
5/4/2020,Contra Costa County,443,230,0,0,0
5/4/2020,Del Norte County,10,3,0,0,0
5/4/2020,El Dorado County,26,0,0,0,0
5/4/2020,Fresno County,305,250,28,28,0
5/4/2020,Glenn County,1,1,0,0,0
5/4/2020,Humboldt County,64,35,15,7,0
5/4/2020,Imperial County,10,10,37,10,0
5/4/2020,Inyo County,10,1,0,0,0
5/4/2020,Kern County,1,1,15,15,0
5/4/2020,Kings County,0,0,0,0,0
5/4/2020,Lake County,15,7,0,0,0
5/4/2020,Lassen County,13,13,0,0,0
5/4/2020,Los Angeles County,3631,1945,651,651,0
5/4/2020,Madera County ,21,21,0,0,0
5/4/2020,Marin County ,169,98,44,7,0
5/4/2020,Mariposa County,44,13,0,0,0
5/4/2020,Mendocino County,176,136,0,0,0
5/4/2020,Merced County,112,61,0,0,0
5/4/2020,Modoc County,10,5,0,0,0
5/4/2020,Mono County,5,0,0,0,0
5/4/2020,Monterey County,142,6,108,15,8
5/4/2020,Napa County ,97,54,18,12,0
5/4/2020,Nevada County ,50,14,0,0,0
5/4/2020,Orange County,402,145,78,78,0
5/4/2020,Placer County,73,26,12,12,0
5/4/2020,Plumas County,0,0,0,0,0
5/4/2020,Riverside County,261,261,15,15,0
5/4/2020,Sacramento County,423,235,63,63,0
5/4/2020,San Benito County,67,49,3,3,0
5/4/2020,San Bernardino��Co,50,37,20,0,20
5/4/2020,San Diego County,2029,409,44,44,0
5/4/2020,San Francisco,1795,965,91,91,0
5/4/2020,San Joaquin County,0,0,8,8,0
5/4/2020,San Luis Obispo County,155,0,14,14,0
5/4/2020,San Mateo County,147,139,0,0,0
5/4/2020,Santa Barbara County,110,74,0,0,0
5/4/2020,Santa Clara County,660,292,105,105,0
5/4/2020,Santa Cruz County,63,47,35,0,0
5/4/2020,Shasta County,20,16,0,0,0
5/4/2020,Sierra County,0,0,0,0,0
5/4/2020,Siskiyou County,0,0,6,6,0
5/4/2020,Solano County,238,0,0,0,0
5/4/2020,Sonoma County,71,71,0,0,0
5/4/2020,Stanislaus County,121,82,0,0,0
5/4/2020,Sutter County,19,19,5,5,0
5/4/2020,Tehama County,0,0,5,5,0
5/4/2020,Trinity County,10,0,0,0,0
5/4/2020,Tulare County,40,10,0,0,0
5/4/2020,Tuolumne County,50,1,0,0,0
5/4/2020,Ventura County,388,303,0,0,0
5/4/2020,Yolo County,246,228,0,0,0
5/4/2020,Yuba County,29,18,5,5,0
5/4/2020,Wilton Rancheria Tribe,0,0,10,10,0
5/4/2020,Bishop Paiute Tribal Council,0,0,5,5,0
5/5/2020,Alameda County,483,347,91,91,0
5/5/2020,Alpine County,0,0,0,0,0
5/5/2020,Amador County,0,0,0,0,0
5/5/2020,Butte County,97,97,0,0,0
5/5/2020,Calaveras County,73,25,0,0,0
5/5/2020,Colusa County,0,0,0,0,0
5/5/2020,Contra Costa County,443,225,0,0,0
5/5/2020,Del Norte County,19,3,0,0,0
5/5/2020,El Dorado County,26,0,0,0,0
5/5/2020,Fresno County,305,250,28,28,0
5/5/2020,Glenn County,1,1,0,0,0
5/5/2020,Humboldt County,64,40,15,7,0
5/5/2020,Imperial County,10,10,37,10,0
5/5/2020,Inyo County,10,1,0,0,0
5/5/2020,Kern County,1,1,15,15,0
5/5/2020,Kings County,0,0,0,0,0
5/5/2020,Lake County,15,9,0,0,0
5/5/2020,Lassen County,13,13,0,0,0
5/5/2020,Los Angeles County,3631,1945,651,651,0
5/5/2020,Madera County ,21,21,0,0,0
